"Время","Amigo, Визиты","Amigo, Доля","UC Browser, Визиты","UC Browser, Доля","Internet Explorer, Визиты","Internet Explorer, Доля","Android Browser, Визиты","Android Browser, Доля","Firefox, Визиты","Firefox, Доля","Opera, Визиты","Opera, Доля","Safari, Визиты","Safari, Доля","Яндекс.Браузер, Визиты","Яндекс.Браузер, Доля","Google Chrome, Визиты","Google Chrome, Доля","Edge, Визиты","Edge, Доля","Samsung Internet, Визиты","Samsung Internet, Доля","MIUI browser, Визиты","MIUI browser, Доля","Остальные, Визиты","Остальные, Доля"
"2017-12-04 - 2017-12-10","22945772","0.0053370231619500694","27296310","0.006348927318974899","155019760","0.036056492223488536","161815262","0.037637077595428864","290316927","0.06752564976698834","307224527","0.07145823712177365","445198633","0.10355003161321","866415755","0.20152213454894682","1711589388","0.3981035027936277","70731000","0.016451526898632583","75610918","0.017586561073748463","27742138","0.006452623736870356","137451380","0.031970212146359714"
"2017-12-11 - 2017-12-17","22888737","0.005334263017026925","26651984","0.006211294777059711","152812337","0.03561320127906381","161500954","0.037638099740355556","297032525","0.06922398614487228","305023379","0.07108626963245229","443099081","0.10326507053040618","861757702","0.200834246093033","1710773924","0.3986990664136353","70505294","0.01643139078791505","74702827","0.01740963371344869","26794765","0.006244570156467238","137346709","0.03200890771426397"
"2017-12-18 - 2017-12-24","22141847","0.005328743934424514","26029008","0.00626424338037776","146368656","0.0352256561004088","158372455","0.03811453755240786","281642842","0.06778127344035852","294448564","0.07086314883374491","430962134","0.10371704119891825","829009410","0.19951266328948733","1665907298","0.4009237987025667","68115420","0.016392924726007646","71304409","0.01716039935405907","26653240","0.0064144735072354546","134216606","0.03230109598000315"
"2017-12-25 - 2017-12-31","19765324","0.005390177636843122","23774775","0.006483590176714379","131119432","0.03575742194370163","151739603","0.04138072387348943","231097904","0.06302243029570974","258938973","0.0706149345981743","380384354","0.10373415777731837","723961748","0.19743073394594776","1475281191","0.4023221518546059","59499299","0.01622598197113502","65399759","0.01783508929156586","24241562","0.006610887095731193","121711219","0.03319171953906325"
"2018-01-01 - 2018-01-07","18860170","0.005691192020513756","25044778","0.007557441990668084","76662737","0.023133532576066106","152088086","0.045893674418545","158353793","0.047784396595560226","235913012","0.07118844906645942","373242630","0.11262864955997577","685859291","0.20696297669291538","1309681556","0.39520583435468715","53004767","0.01599456987925299","69327691","0.02092012966054088","25415404","0.007669281053295565","130468710","0.03936987213151967"
"2018-01-08 - 2018-01-14","21736389","0.0053096613604098515","26250897","0.0064124438275832705","135899070","0.033196776193811846","164363299","0.04014988219845491","244114805","0.0596311994422112","289831513","0.07079865867349106","430369072","0.10512850282141369","824838033","0.20148749787356887","1641738078","0.40103594192531866","67803419","0.01656269557781558","75522608","0.018448302224209363","27985706","0.006836214690121258","143290106","0.035002223191590465"
"2018-01-15 - 2018-01-21","22263959","0.005143367720004835","26920292","0.006219062875830141","151890454","0.03508937732415332","162445975","0.037527889090152936","268632569","0.06205886760465968","303161098","0.07003556759219787","451299034","0.10425804698728398","869827442","0.20094550062534597","1741530157","0.40232422243181243","72227913","0.0166859234787271","78530489","0.018141929840905416","29643653","0.006848207362546098","150300358","0.03472203706638026"
"2018-01-22 - 2018-01-28","22866376","0.0052326778134159195","27438650","0.006278984264278902","152742648","0.034953202263095715","162546469","0.037196681362424835","267932376","0.061312898877855064","303614151","0.06947821691451285","456580389","0.10448258489063197","876019193","0.20046579288898334","1762459743","0.40331638009603377","72337021","0.01655340246636815","80225457","0.01835857019560305","30199108","0.0069106797866243085","154956999","0.03545992818017218"
"2018-01-29 - 2018-02-04","22934545","0.005357269476847728","26978060","0.006301792225769754","147526500","0.03446064508697148","159888151","0.0373481972745446","259024250","0.0605053515684909","295386155","0.06899911169220543","454966782","0.10627547458160753","855813969","0.1999091786640462","1722481282","0.4023535847997046","70844566","0.016548548533765303","79504286","0.018571368416786648","30019924","0.007012339793202287","155645412","0.03635713788605743"
"2018-02-05 - 2018-02-11","24285158","0.005638933639340478","26954357","0.0062587128489793005","145565210","0.03379976195282159","162668875","0.03777117658905786","258794953","0.060091335051772686","295671611","0.06865397348725884","466793245","0.10838785285429896","842962258","0.19573305775200667","1738596967","0.4036964850083177","72241521","0.01677424305512122","81435218","0.01890898919443823","31782198","0.007379721615744878","158941778","0.03690575695084159"
"2018-02-12 - 2018-02-18","24228290","0.005625197427485823","27043548","0.006278829279313124","146408168","0.0339922813370862","170440302","0.03957193629225615","259162286","0.06017094167638513","291781159","0.06774422070214745","465422112","0.10805926737369491","843448440","0.1958274395306037","1732775217","0.4023066709652059","72595388","0.01685481682054058","81094789","0.018828163211902515","32141623","0.007462473621325284","160559062","0.03727776176205323"
"2018-02-19 - 2018-02-25","23486248","0.005607937991517734","26750810","0.006387435051476614","131631893","0.03143045639516782","170619777","0.04073980354557202","239974658","0.057300042203406655","286826430","0.06848709226643618","467331630","0.11158729152970322","818852449","0.19552181166589222","1674133552","0.39974188934457866","69680606","0.01663801377126643","81855135","0.01954499166351786","33339051","0.00796054485603862","163554083","0.03905268971542602"
"2018-02-26 - 2018-03-04","25962124","0.005827843940004437","27153550","0.006095289114908606","148981105","0.03344251148131851","167789867","0.037664605545759684","273551034","0.06140532784524286","306285146","0.06875331278864065","477305097","0.10714299096193672","876301001","0.19670753742250333","1786607018","0.40104834577558823","76201994","0.01710543131791353","83729071","0.01879507081275597","33319814","0.0074794603131074725","171655187","0.03853227268031993"
"2018-03-05 - 2018-03-11","27558677","0.0068862152036453265","26222063","0.0065522292271702875","114787822","0.02868256865341299","164402270","0.04107996226334827","226400021","0.05657162957118084","274569404","0.06860793804726678","441943376","0.11043045335454757","797457940","0.19926453620018417","1590614707","0.3974543182346981","67340457","0.016826674183736193","77786875","0.019436969389679284","32116598","0.008025124189995226","160806144","0.040181381481134947"
"2018-03-12 - 2018-03-18","31018696","0.006898083555995835","27134078","0.006034203928460059","148387853","0.032999188898489705","171611113","0.0381636867201459","273504523","0.060823222633110824","304930635","0.06781190927603364","483640082","0.10755415690797179","870817429","0.1936564769602007","1814347781","0.40348319584335945","77439300","0.01722131587729633","84005386","0.018681512974680903","33838571","0.007525180625694178","176036683","0.039147865798560694"
"2018-03-19 - 2018-03-25","30667078","0.006824510247818371","27032061","0.006015590312000097","147108176","0.032736775725743045","172771771","0.03844783391894164","263984973","0.05874599965176193","301295986","0.06704902058433936","480879902","0.10701279786645776","876378444","0.19502522125013408","1820110343","0.405038970063066","77063294","0.01714931039839009","84324821","0.018765257161440348","34193538","0.007609272409003781","177856834","0.03957944041090354"
"2018-03-26 - 2018-04-01","29635469","0.006727555873304961","26491785","0.0060139073139379795","145614678","0.03305602763426186","166074242","0.03770055881929081","258834450","0.05875807885176911","287593162","0.06528660188018098","470965516","0.106914009806624","855914635","0.19430141394900555","1792191740","0.40684593405711367","75549935","0.01715061128059279","83449897","0.018943983801607594","34937644","0.007931204061310378","177833859","0.04037011267100029"
"2018-04-02 - 2018-04-08","27958916","0.0065493572646344","25811964","0.006046435202919942","138919782","0.03254186548016122","170801497","0.04001013577162221","249894408","0.05853759696643148","248216673","0.05814458867131799","460298362","0.10782458164916031","831811795","0.1948513534069715","1751589014","0.4103085482103349","72929329","0.01708364625763968","80974100","0.018968128452556327","35025705","0.008204747833953627","174724151","0.040929014832296357"
"2018-04-09 - 2018-04-15","27488164","0.006264930818460092","25721637","0.005862315007380755","141858915","0.03233159873670757","175273077","0.03994714604233403","254904598","0.05809626542454348","280301617","0.06388459552291297","470410771","0.10721308766105561","852630927","0.19432632064238617","1783385131","0.40645801110563035","74392313","0.016955031786416486","83870000","0.019115127068663005","36490817","0.008316759315539862","180896541","0.04122881086796956"
"2018-04-16 - 2018-04-22","28141878","0.0064775977803994","25976127","0.005979092887780016","138155360","0.03180011132470548","153946311","0.03543481648361476","249461688","0.05742020758115316","283996274","0.0653692562416801","469013344","0.107955829958189","839915723","0.19332882556833472","1769956377","0.4074022884705478","73946278","0.017020692302112776","82702393","0.019036143832707925","36659189","0.008438082252280465","192622025","0.04433705531649443"
"2018-04-23 - 2018-04-29","27136650","0.00643286449369649","25427424","0.006027684810607278","142878844","0.03387007027278606","147069528","0.0348634906952738","252069745","0.05975426268701658","277845393","0.06586449555736788","437349320","0.10367561625957161","806292206","0.19113518078029584","1726993708","0.4093915978954825","71874914","0.017038270466623137","79766287","0.018908955800966736","35522004","0.008420650237834983","188213527","0.044616860042477086"
"2018-04-30 - 2018-05-06","26068134","0.007109311708756056","24382074","0.006649488765554013","90604117","0.024709590254891417","145595111","0.03970675566459562","181336251","0.04945409335613462","240120312","0.06548570548286108","399218623","0.10887505913723512","721518299","0.19677275293898874","1487961387","0.4057974119197024","60522700","0.016505774435390357","76358692","0.020824572372571716","35193575","0.00959800555039668","177879909","0.04851147841292214"
"2018-05-07 - 2018-05-13","26357012","0.006610184113291271","24031966","0.006027076205161494","116617615","0.029247014267130042","147285687","0.03693838695837717","219873091","0.05514288239761191","259278717","0.06502558241533385","419850526","0.10529605089234635","774564497","0.19425623560018274","1632506216","0.40942298974756497","66982429","0.016798800563791544","78723018","0.01974327146544315","36243174","0.009089575593396217","185020073","0.046401949780369295"
"2018-05-14 - 2018-05-20","25349132","0.006084413907699179","24056240","0.0057740880919689595","130032164","0.03121091117004797","154119618","0.036992491388205505","238373378","0.05721546190727293","266576140","0.063984817061064","441369329","0.1059394729491903","798611340","0.19168632456299795","1708076206","0.4099802164112147","70286655","0.016870522478152468","79632274","0.019113700438630865","38861590","0.009327735508707096","190896493","0.045819844124848096"
"2018-05-21 - 2018-05-27","23425180","0.005838436291817173","23244974","0.005793522175878546","124760956","0.031095124703938472","144106142","0.03591667297013551","231774267","0.0577668684706851","257701661","0.06422895064387835","420465764","0.10479588955150972","768970230","0.19165631590275928","1653926138","0.4122206270382647","66680402","0.016619265209051045","76142515","0.018977579806269726","36790803","0.009169652461167688","184246236","0.045921094774644705"
"2018-05-28 - 2018-06-03","23555069","0.0059653757220390295","23057833","0.005839449554617325","121774772","0.03083974275115213","133852096","0.033898352996649575","227004775","0.057489484474527855","255647149","0.06474323195797449","414580766","0.10499353817731308","755483782","0.19132801570383964","1634684701","0.41398768258900154","65620462","0.016618533823177708","74439607","0.018852002698694137","36625136","0.009275400429129613","182305103","0.0461691891218839"
"2018-06-04 - 2018-06-10","23557326","0.0058115902853575555","23067984","0.005690869656309189","129521501","0.03195294308685667","139490627","0.03441232560824749","237136740","0.058501613234259287","256653419","0.06331637625442728","417186102","0.10291977525672422","759776972","0.18743691323512607","1696102472","0.4184283330479077","67004267","0.016529946869806186","76463496","0.01886353784542763","37994401","0.009373215438355753","189552398","0.04676256018119498"
"2018-06-11 - 2018-06-17","23310395","0.006212777395337005","23151750","0.006170494711157556","94868700","0.025284775950171926","139001324","0.03704717503367555","189986801","0.05063602322762827","231933488","0.06181581785585645","405983541","0.10820431684678339","718854912","0.19159201497016987","1558647847","0.41541690353733995","59277545","0.015798882499720498","76251084","0.020322736317644693","38527715","0.010268556875419164","192213624","0.05122952477909562"
"2018-06-18 - 2018-06-24","23613784","0.0060349861945782875","23188357","0.005926259610486519","116272317","0.029715772275490885","140306740","0.03585826138268586","216289345","0.05527717248152097","237773329","0.06076784466030184","408445746","0.10438667679624027","728185943","0.1861028335437883","1643577501","0.4200498966304799","62711721","0.01602726485823895","76650956","0.019589721887065103","40772315","0.010420200258713182","195026862","0.049843109420409905"
"2018-06-25 - 2018-07-01","20881008","0.0055310328089475036","22559740","0.005975701082118514","112947974","0.0299180456182072","131260462","0.03476872006560253","205575049","0.05445342201487547","230766016","0.06112609150315466","397835869","0.1053801255195698","699900036","0.18539191508855984","1584649142","0.41974728399474354","60083511","0.01591512587025292","75285562","0.019941897127861423","40130847","0.010629995994822304","193370515","0.05122064331128437"
"2018-07-02 - 2018-07-08","21195431","0.005547853745086158","22379679","0.005857827847613763","113693529","0.029759011300818164","130811721","0.03423965741725259","201425727","0.052722705846068994","233847031","0.061208905198041445","402645427","0.10539148461400785","712323199","0.18644890624228883","1599850697","0.4187571218028145","61342566","0.01605627101974453","77111020","0.02018362641903406","42825021","0.011209347577704053","201022954","0.052617280969525095"
"2018-07-09 - 2018-07-15","20765367","0.005546950087333375","22402099","0.005984162235346041","108869492","0.029081770534435548","129106178","0.03448749667330119","195147365","0.052128753290497015","231624279","0.06187265145025274","393472679","0.10510641642607844","705822036","0.18854275988630595","1560463554","0.41683893413205025","59963700","0.016017807484540597","75499232","0.020167737537988267","43127962","0.011520559813963821","197300840","0.05270400044790677"
"2018-07-16 - 2018-07-22","19369710","0.0051495063624980575","21941304","0.0058331737826484795","107649071","0.028618888771773307","126452986","0.03361797651920848","195362975","0.05193794242448901","231088134","0.061435603131425494","393741750","0.1046776460156667","715102943","0.19011266326752366","1572378267","0.418022360178349","60742751","0.01614867660641978","75501971","0.020072467788399714","43143276","0.011469793520967003","198994144","0.05290330163063126"
"2018-07-23 - 2018-07-29","16247564","0.004422738412460795","21086780","0.005740018128324348","104808131","0.028529750485175687","125284324","0.03410356113901038","192881755","0.05250421213305281","223049607","0.06071618273134263","387060672","0.10536152385719415","696428029","0.18957420296191238","1533642454","0.41747177560195725","58796361","0.016004917679204825","74392994","0.020250466604210052","43837453","0.011932963445322926","196127326","0.05338768682083178"
"2018-07-30 - 2018-08-05","16060138","0.004337337086242045","21020994","0.005677107934307383","104760207","0.028292430051565776","131109707","0.03540859951125129","191827237","0.05180649065353251","221916050","0.05993253069788965","388540431","0.10493252429591628","702064761","0.18960556408848778","1545706268","0.41744654501930095","58741246","0.015864159122908356","75557712","0.020405756563810072","45418471","0.012266097506055604","200041327","0.05402485746873235"
"2018-08-06 - 2018-08-12","16052230","0.00434590062899139","20784489","0.005627088810611649","104098261","0.028183043599350987","128348807","0.034748515382074296","193018531","0.0522568736729971","222970445","0.06036590537090423","384434992","0.10408001091057754","705457751","0.19099211036707991","1540846964","0.4171612162314565","58882943","0.01594167408643934","74773096","0.020243694797422763","45059909","0.01219929485594181","198920234","0.05385467128615242"
"2018-08-13 - 2018-08-19","16311693","0.004375259303937567","20878810","0.005600289786452254","104100340","0.027922667569090717","122517646","0.03286271207765063","200141350","0.05368359395251768","226623301","0.06078680528068384","386525599","0.10367714272422802","710479906","0.19057088795057558","1560673834","0.41861704438775393","60524293","0.016234334232657112","74668056","0.020028093142810576","44287866","0.01187926340742437","200433311","0.05376190618421778"
"2018-08-20 - 2018-08-26","16039480","0.004303124133721707","20568551","0.005518198108902891","103206958","0.027688700116076242","128209836","0.034396553970085196","198801780","0.05333519149902823","225902534","0.06060587038509281","390469323","0.1047563865710906","705800814","0.18935454991831566","1556266109","0.41752015976397466","60206693","0.01615244843722326","74592394","0.020011891333975806","45964563","0.012331523237740364","201374475","0.05402540252477253"
"2018-08-27 - 2018-09-02","16152254","0.004224103151186055","20667385","0.00540489061806949","105955526","0.02770926406074198","128611515","0.03363421017217241","204525295","0.05348702064162422","230837349","0.060368093104673504","403358861","0.10548555240704596","737146099","0.1927768817695913","1576341546","0.4122414922279019","61948953","0.016200758580194242","77561006","0.02028358951349827","49022526","0.012820266852892498","211702075","0.05536387690040823"
"2018-09-03 - 2018-09-09","16803543","0.004327439891548234","20914744","0.00538620322554113","106773064","0.027497416258965898","126111584","0.03247769231690817","208607169","0.05372289551040184","233674342","0.06017847957434244","415589499","0.10702734396437377","754115557","0.19420843236446717","1590399559","0.40957781910144303","63589607","0.01637632028076905","79144282","0.02038213745248504","49611944","0.012776633211392208","217686805","0.056061186847361985"
"2018-09-10 - 2018-09-16","17498755","0.004282686974193846","21903831","0.005360795765678379","109233246","0.02673400477880352","133922150","0.0327764259435048","207769036","0.05084988869882527","244598320","0.059863575378573966","441804486","0.108128282116791","792564299","0.193974074129181","1685193248","0.41243820901595674","67297467","0.01647054235099241","82855302","0.02027820394184028","51902624","0.012702771810410563","229386258","0.05614053909524814"
"2018-09-17 - 2018-09-23","17510980","0.0042434545896499615","21822063","0.005288163963009529","109677900","0.02657836329766635","129978205","0.03149775801021494","208575827","0.0505444041608857","246819356","0.05981199961582093","443357907","0.10743939775596516","804496930","0.19495460505167636","1706836030","0.4136194082389118","68182980","0.016522854769807947","83776046","0.020301539200057696","52670103","0.012763602626048696","232881602","0.05643444872028497"
"2018-09-24 - 2018-09-30","17765016","0.004240275179781801","21952274","0.005239718477144595","110784905","0.026442896700232903","126387818","0.03016710639000717","209980176","0.050119500513763356","252121938","0.06017818368302545","448439143","0.10703651309436041","822211245","0.19625098759894125","1737982347","0.4148334799632616","69321402","0.016546105014950536","84319775","0.020126018974443147","52248529","0.012471035246960072","236075788","0.05634817916312771"
"2018-10-01 - 2018-10-07","17851421","0.004144224285453495","22523952","0.005228956780683668","112367869","0.026086307169298002","132400566","0.03073691674320987","214272513","0.049743566749097995","254838427","0.059160982088774204","469600920","0.10901829815874624","848191419","0.19690844092092505","1774659076","0.41198878459925736","70978163","0.01647764773692115","86892960","0.020172282927333297","55523233","0.012889771105924448","247441682","0.057443820734375206"
"2018-10-08 - 2018-10-14","17854228","0.004098325257091335","22768990","0.0052264778289747415","113663344","0.026090702634729478","133201746","0.030575619395051115","217312774","0.0498827745659337","256668201","0.05891656423624116","466059390","0.10698098900392562","872842646","0.20035551587938896","1788543584","0.4105488819631887","72006074","0.016528539443889018","88220296","0.02025041168315279","55301054","0.012694007623962897","252026933","0.05785119048447045"
"2018-10-15 - 2018-10-21","18149772","0.004072834437048866","23246671","0.00521658576182363","115129604","0.025835245527877648","131912549","0.029601362058217368","222904295","0.05002003820445234","261043723","0.058578579643306","469920322","0.10545078307929662","895449921","0.2009402253042896","1838809867","0.4126315277956574","74142990","0.01663779153466885","90473419","0.020302362836334867","55929412","0.012550638941221635","259187430","0.05816202487580518"
"2018-10-22 - 2018-10-28","18108283","0.004044084796838574","23877950","0.005332612405862646","115878013","0.025878793183272134","134052703","0.029937708515899428","223064743","0.0498165803945633","261585167","0.05841926575496857","469355625","0.10482020561381593","906361292","0.2024157630748408","1844302067","0.4118841057394927","75025146","0.01675520822814589","90288960","0.02016404373945151","54605755","0.01219498853731146","261215192","0.058336640015537046"
"2018-10-29 - 2018-11-04","17636978","0.004047125402865998","23859809","0.005475067163514678","112594066","0.025836756428486263","134219712","0.03079915425423552","216762208","0.049740031335193786","255444061","0.05861628609415693","454272266","0.10424103423761713","878639754","0.20161987322212072","1792372041","0.4112923664427022","73205208","0.016798266512488093","88233556","0.020246794313220757","54183098","0.01243329737791689","256479765","0.05885394721548111"
"2018-11-05 - 2018-11-11","17907281","0.004065843129951461","24306061","0.005518684334770371","102618244","0.02329944352663493","140415776","0.03188136256902448","210982740","0.04790357195865387","259291180","0.0588719897152453","471236657","0.10699415083980325","892535816","0.20265000676089356","1801638580","0.4090615344199102","73151594","0.016609048906414015","91199364","0.020706790024423168","54703986","0.012420524682617139","264334390","0.06001704913165824"
"2018-11-12 - 2018-11-18","18261949","0.004006383643239641","23857643","0.005233990669969055","113825634","0.024971549216295696","137164299","0.030091684296677836","228161202","0.05005496991119052","266301454","0.058422339777453855","479313861","0.10515390294258511","911129544","0.1998874546169192","1885497717","0.4136484672448974","76503901","0.016783749511644394","92911563","0.020383331826796223","55233459","0.012117349944255531","270050523","0.05924482639807562"
"2018-11-19 - 2018-11-25","18248680","0.003942901088638999","23361346","0.00504756928037931","114353611","0.024707813239187745","142815275","0.0308573827406573","229065000","0.04949292978281675","268531672","0.05802029636460558","496613713","0.10730084310869364","914493910","0.1975901288911162","1913207444","0.4133771710468832","77637814","0.016774814470972812","95348196","0.020601408200930954","57449732","0.012412876484480998","277110428","0.05987386530063648"
"2018-11-26 - 2018-12-02","18466124","0.00391139988502434","23282402","0.004931559243612274","115439638","0.024451833357149094","145436890","0.03080569776441973","232697434","0.04928877963740843","270411879","0.057277260373092685","502560504","0.10644979409665907","941074513","0.19933358738127918","1947366613","0.41248123028895717","79555276","0.01685099143704871","97578589","0.02066859736214472","58098175","0.012306058110252266","289135543","0.061243211062952364"
"2018-12-03 - 2018-12-09","18414940","0.0038875874142790647","23455323","0.004951665250750221","112977215","0.023850677717891015","140653844","0.029693505040166893","233561490","0.04930728576820047","269575051","0.05691012707460556","495175788","0.10453681420002012","940846643","0.19862261664135253","1977685398","0.4175101772076522","79610590","0.01680663242602641","97323778","0.020546072616195857","57956899","0.012235310629469491","289618586","0.06114152801339015"
"2018-12-10 - 2018-12-16","18143508","0.003843489916776584","23350528","0.004946536189110138","112415941","0.02381400199555959","138933775","0.029431494907831864","231770230","0.04909781184619809","270203087","0.05723936299233898","493513109","0.1045449787460376","945950518","0.20038855097385724","1958322916","0.41484780018497625","79848823","0.016915039035834648","96945575","0.020536785939555244","58932078","0.012484071303503774","292251569","0.061910075968420006"
"2018-12-17 - 2018-12-23","17613446","0.0038074941633595492","22626787","0.004891226818311404","108823065","0.023524254414859926","140198658","0.03030670841162153","226707107","0.049007217934220755","265000561","0.05728510419224644","482883891","0.10438488848592425","925951861","0.2001627794078122","1915356269","0.41404207983898345","78017675","0.01686506105627384","95362377","0.02061446089718008","57614106","0.012454426710263193","289838419","0.06265429766894334"
"2018-12-24 - 2018-12-30","15860922","0.0037800503270668108","20793192","0.004955532359364922","104584429","0.02492505826884122","125095585","0.02981337446800785","212103291","0.05054946455927953","240628998","0.057347846650507385","438614603","0.10453271717283708","815569789","0.19437046898378668","1746298731","0.4161862147278012","69704062","0.01661220339908268","91257614","0.021748948368073232","52225230","0.012446565069965","263218800","0.0627315556453864"
"2018-12-31 - 2019-01-06","14355764","0.0039936046483233295","20448267","0.005688467304237973","48089389","0.013377902245079313","118081216","0.03284880505818229","137469258","0.03824233024103483","198913343","0.05533535179446617","405757883","0.11287706928329513","716011520","0.1991859809429197","1455482443","0.4048980917990708","52903407","0.014717105415451313","105869080","0.029451532499539176","51989182","0.014462778776366593","269317572","0.07492097999203338"
"2019-01-07 - 2019-01-13","16718557","0.003766946673965242","22083519","0.0049757546926148125","86317785","0.019448717560361033","131723826","0.029679393277343032","209915208","0.04729710791369865","251524803","0.05667238626399472","467258887","0.10528057596509979","888064981","0.20009462697306687","1814611018","0.4088596245953393","72219356","0.01627212581086464","117405180","0.026453183268585354","58787665","0.013245760333378825","301594241","0.06795379667168773"
"2019-01-14 - 2019-01-20","17126158","0.0035746031403555657","22154860","0.004624203054189848","108091379","0.022561031074147725","141556245","0.02954587934514804","242674615","0.05065149117879082","269152510","0.0561780060350128","495943028","0.10351413932571733","951916895","0.1986858419865401","1964282404","0.40998862966717814","79850118","0.016666463228971872","121805146","0.025423393700038745","62212585","0.012985124959762579","314299618","0.06560119330414647"
"2019-01-21 - 2019-01-27","17171799","0.003566363822467655","22767241","0.004728465820022836","108698033","0.022575196254311813","137426745","0.028541783630677702","242737898","0.05041356806989436","273089963","0.05671730517706564","502367101","0.10433524493294818","956936301","0.1987434749435641","1965944599","0.40830164008146624","79710284","0.016554810194099198","123251161","0.025597695481267654","61637678","0.012801360237218623","323193115","0.06712309135499597"
"2019-01-28 - 2019-02-03","16965812","0.0035227474110421874","22770388","0.004727998010082046","107570582","0.022335741386548508","135908971","0.028219868033882364","236022130","0.04900716496246467","272387204","0.05655793649558419","504690445","0.10479291875340122","959791834","0.1992892646908343","1966601142","0.408341144033254","79148243","0.01643418352842693","123519869","0.02564741957131319","62332359","0.012942566868676973","328364960","0.06818104625448941"
"2019-02-04 - 2019-02-10","16756625","0.0034817735722353217","22534394","0.004682306699322698","106491265","0.022127276354928768","137245795","0.028517603152867995","234818826","0.04879180518929824","272269575","0.05657350515146951","505781273","0.10509370888606377","962510102","0.19999506082836632","1956011322","0.4064296078674957","79600962","0.016539877559837265","124131285","0.02579260606480188","61586953","0.012796838584732836","332930986","0.06917803008857976"
"2019-02-11 - 2019-02-17","16106204","0.003366515523941341","22318062","0.004664916834983919","105228339","0.021994806274778466","136782797","0.028590312745859735","236168022","0.04936379250638574","268106177","0.056039499247312705","504258580","0.10540002707345669","951939833","0.19897427262517148","1947111578","0.40698487081021206","78253401","0.016356510153957247","123774910","0.025871406818729122","62830852","0.013132892060752542","331357018","0.06926017732445897"
"2019-02-18 - 2019-02-24","15530426","0.0033070596700999367","21201273","0.004514613758378469","102459349","0.021817764747895155","140701322","0.029961036968074475","229552860","0.048881145015732146","262866180","0.055974906452097996","496127132","0.10564565514684193","939880361","0.20013877511035882","1898510389","0.40427011729927065","76217713","0.016229852600923612","121759390","0.025927528847242795","61501314","0.013096132404066228","329835557","0.07023541197901777"
"2019-02-25 - 2019-03-03","15599033","0.0032495681330691716","21070782","0.004389435019853314","104176571","0.021701913531051442","144415785","0.030084488753127765","235115732","0.04897897134331543","268502399","0.055934033823957154","508547810","0.1059399488108087","964214936","0.2008638695395369","1933319458","0.40274633060647813","78137903","0.016277575640339374","124349516","0.025904312437583475","62604427","0.01304166424728092","340285989","0.07088788811359824"
"2019-03-04 - 2019-03-10","14112022","0.0032040745294945354","20189921","0.0045840356278219275","84387066","0.019159724155005876","134279316","0.030487547158978924","216652831","0.04919010312979842","244428404","0.05549642875708387","475923929","0.10805650238398622","882282859","0.20031856783751606","1766628267","0.4011054286465662","68374152","0.015524060187759621","117044732","0.026574508218079173","59930689","0.013607007851883901","320164608","0.0726920115160253"
"2019-03-11 - 2019-03-17","17233404","0.002981113779515487","24559569","0.00424842762142995","120376634","0.020823305851188335","167709970","0.029011244820183458","290617689","0.05027238943907114","314678284","0.05443450223453752","601445568","0.10404083084185337","1187636077","0.20544277115504378","2292563967","0.3965782983120681","91924429","0.015901512084669576","149956626","0.025940189419237796","75934609","0.013135519206305424","446224045","0.07718989523489606"
"2019-03-18 - 2019-03-24","14447117","0.0029076734221200264","20735077","0.004173208557701321","102420367","0.02061345381294268","149182301","0.030024911660119436","232619525","0.046817756809797065","265777906","0.05349131964965152","511955876","0.10303789288502169","1028533552","0.20700598416342206","1973045333","0.3971014753602436","78609462","0.015821194179056912","130230860","0.026210683443751027","67205346","0.01352596496509168","393854761","0.079268481091081"
"2019-03-25 - 2019-03-31","13850190","0.002936000467540531","19731229","0.00418267890687054","96548168","0.020466539909429527","143059107","0.03032605365254418","215967449","0.04578135976744982","256686310","0.05441305326289775","482417146","0.10226408202382559","977819243","0.2072807488285813","1883908278","0.3993559355511713","75206685","0.015942515035690736","121642933","0.025786195580060744","62617811","0.013273891720789723","367911866","0.07799094529314828"
"2019-04-01 - 2019-04-07","13925663","0.0028746870139220847","19801609","0.0040876637792443115","95984884","0.019814245078860353","140774115","0.029060125919094418","216112415","0.044612278277008456","261022515","0.05388311021254662","499934122","0.10320184599684333","998352175","0.20609072851995403","1946153105","0.40174611851856845","76275309","0.01574557996019251","126201467","0.026051881215480837","65725986","0.013567873819108272","383972871","0.0792638616891763"
"2019-04-08 - 2019-04-14","13416344","0.0028228637779679146","19417646","0.004085566794262547","94069471","0.01979267245223461","140533720","0.029568975554822165","210069693","0.04419968116638481","256661176","0.05400275491900384","499775476","0.10515518149482993","970760152","0.20425263918213685","1904582178","0.40073331769366066","75049625","0.015790804705259138","126045737","0.02652063373930857","63530114","0.013367043780389968","378830938","0.07970786473973898"
"2019-04-15 - 2019-04-21","13490516","0.002805695715730559","19723339","0.0041019696898325795","93787519","0.019505498547816733","140470685","0.029214449550353513","212647954","0.0442255473027621","258892953","0.053843370339943485","510465221","0.10616421815067363","986230019","0.205111601293321","1915379443","0.3983518419327685","75574065","0.015717547823288804","128679976","0.026762271907428237","63397339","0.013185088133101645","389521512","0.08101089961297919"
